Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00     64.91     0.00      220     0.00     0.00  bsoncxx::v_noabi::document::value bsoncxx::v_noabi::builder::basic::make_document<std::tuple<char const (&) [5], char const (&) [17]>, std::tuple<char const (&) [3], long&&>, std::tuple<char const (&) [16], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>, std::tuple<char const (&) [12], long&&>, std::tuple<char const (&) [12], long&&> >(std::tuple<char const (&) [5], char const (&) [17]>&&, std::tuple<char const (&) [3], long&&>&&, std::tuple<char const (&) [16], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>&&, std::tuple<char const (&) [12], long&&>&&, std::tuple<char const (&) [12], long&&>&&)
  0.00     64.91     0.00      220     0.00     0.00  NeuraTile::connect_units(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int)
  0.00     64.91     0.00      220     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > __gnu_cxx::__to_xstring<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [clone .constprop.58]
  0.00     64.91     0.00      220     0.00     0.00  void std::vector<Conn*, std::allocator<Conn*> >::emplace_back<Conn*>(Conn*&&)
  0.00     64.91     0.00      160     0.00     0.00  std::_Deque_base<InstX*, std::allocator<InstX*> >::_M_initialize_map(unsigned long) [clone .constprop.119]
  0.00     64.91     0.00      146     0.00     0.00  std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_erase(std::_Rb_tree_node<std::pair<int const, int> >*)
  0.00     64.91     0.00      137     0.00     0.00  std::_Rb_tree<long long, std::pair<long long const, HashPad*>, std::_Select1st<std::pair<long long const, HashPad*> >, std::less<long long>, std::allocator<std::pair<long long const, HashPad*> > >::_M_erase(std::_Rb_tree_node<std::pair<long long const, HashPad*> >*)
  0.00     64.91     0.00      128     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > __gnu_cxx::__to_xstring<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [clone .constprop.130]
  0.00     64.91     0.00      128     0.00     0.00  std::_Deque_base<InstX*, std::allocator<InstX*> >::_M_initialize_map(unsigned long) [clone .constprop.171]
  0.00     64.91     0.00      128     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [clone .constprop.109]
  0.00     64.91     0.00      100     0.00     0.00  void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&)
  0.00     64.91     0.00       96     0.00     0.00  NeuraCore::get_uid()
  0.00     64.91     0.00       80     0.00     0.00  NeuraCore::get_in_port_ref(int)
  0.00     64.91     0.00       80     0.00     0.00  NeuraCore::get_vertex_name[abi:cxx11]()
  0.00     64.91     0.00       80     0.00     0.00  NeuraCore::get_out_port_ref(int)
  0.00     64.91     0.00       69     0.00     0.02  GlobalCounters::~GlobalCounters()
  0.00     64.91     0.00       68     0.00     0.00  arch_distancing(GlobalCounters*, std::vector<int, std::allocator<int> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&)
  0.00     64.91     0.00       68     0.00     0.00  GlobalCounters::generate_uid()
  0.00     64.91     0.00       68     0.00     0.02  GlobalCounters::add_vertex_to_arch_graph(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int)
  0.00     64.91     0.00       68     0.00     0.00  void boost::breadth_first_visit<boost::adjacency_list<boost::vecS, boost::vecS, boost::directedS, boost::property<boost::vertex_name_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::no_property>, boost::property<boost::edge_weight_t, int, boost::no_property>, boost::no_property, boost::listS>, boost::d_ary_heap_indirect<unsigned long, 4ul, boost::iterator_property_map<unsigned long*, boost::vec_adj_list_vertex_id_map<boost::property<boost::vertex_name_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::no_property>, unsigned long>, unsigned long, unsigned long&>, int*, std::less<int>, std::vector<unsigned long, std::allocator<unsigned long> > >, boost::detail::dijkstra_bfs_visitor<boost::dijkstra_visitor<boost::null_visitor>, boost::d_ary_heap_indirect<unsigned long, 4ul, boost::iterator_property_map<unsigned long*, boost::vec_adj_list_vertex_id_map<boost::property<boost::vertex_name_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::no_property>, unsigned long>, unsigned long, unsigned long&>, int*, std::less<int>, std::vector<unsigned long, std::allocator<unsigned long> > >, boost::adj_list_edge_property_map<boost::directed_tag, int, int const&, unsigned long, boost::property<boost::edge_weight_t, int, boost::no_property> const, boost::edge_weight_t>, boost::dummy_property_map, int*, std::plus<int>, std::less<int> >, boost::two_bit_color_map<boost::vec_adj_list_vertex_id_map<boost::property<boost::vertex_name_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::no_property>, unsigned long> >, unsigned long*>(boost::adjacency_list<boost::vecS, boost::vecS, boost::directedS, boost::property<boost::vertex_name_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::no_property>, boost::property<boost::edge_weight_t, int, boost::no_property>, boost::no_property, boost::listS> const&, unsigned long*, unsigned long*, boost::d_ary_heap_indirect<unsigned long, 4ul, boost::iterator_property_map<unsigned long*, boost::vec_adj_list_vertex_id_map<boost::property<boost::vertex_name_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::no_property>, unsigned long>, unsigned long, unsigned long&>, int*, std::less<int>, std::vector<unsigned long, std::allocator<unsigned long> > >&, boost::detail::dijkstra_bfs_visitor<boost::dijkstra_visitor<boost::null_visitor>, boost::d_ary_heap_indirect<unsigned long, 4ul, boost::iterator_property_map<unsigned long*, boost::vec_adj_list_vertex_id_map<boost::property<boost::vertex_name_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::no_property>, unsigned long>, unsigned long, unsigned long&>, int*, std::less<int>, std::vector<unsigned long, std::allocator<unsigned long> > >, boost::adj_list_edge_property_map<boost::directed_tag, int, int const&, unsigned long, boost::property<boost::edge_weight_t, int, boost::no_property> const, boost::edge_weight_t>, boost::dummy_property_map, int*, std::plus<int>, std::less<int> >, boost::two_bit_color_map<boost::vec_adj_list_vertex_id_map<boost::property<boost::vertex_name_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::no_property>, unsigned long> >)
  0.00     64.91     0.00       68     0.00     0.00  void boost::dijkstra_shortest_paths<boost::adjacency_list<boost::vecS, boost::vecS, boost::directedS, boost::property<boost::vertex_name_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::no_property>, boost::property<boost::edge_weight_t, int, boost::no_property>, boost::no_property, boost::listS>, unsigned long*, boost::dijkstra_visitor<boost::null_visitor>, boost::dummy_property_map, int*, boost::adj_list_edge_property_map<boost::directed_tag, int, int const&, unsigned long, boost::property<boost::edge_weight_t, int, boost::no_property> const, boost::edge_weight_t>, boost::vec_adj_list_vertex_id_map<boost::property<boost::vertex_name_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::no_property>, unsigned long>, std::less<int>, std::plus<int>, int, int, char, boost::detail::unused_tag_type, boost::no_property>(boost::adjacency_list<boost::vecS, boost::vecS, boost::directedS, boost::property<boost::vertex_name_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::no_property>, boost::property<boost::edge_weight_t, int, boost::no_property>, boost::no_property, boost::listS> const&, unsigned long*, unsigned long*, boost::dummy_property_map, int*, boost::adj_list_edge_property_map<boost::directed_tag, int, int const&, unsigned long, boost::property<boost::edge_weight_t, int, boost::no_property> const, boost::edge_weight_t>, boost::vec_adj_list_vertex_id_map<boost::property<boost::vertex_name_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::no_property>, unsigned long>, std::less<int>, std::plus<int>, int, int, boost::dijkstra_visitor<boost::null_visitor>, boost::bgl_named_params<char, boost::detail::unused_tag_type, boost::no_property> const&, boost::enable_if_c<boost::is_base_and_derived<boost::vertex_list_graph_tag, boost::graph_traits<boost::adjacency_list<boost::vecS, boost::vecS, boost::directedS, boost::property<boost::vertex_name_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::no_property>, boost::property<boost::edge_weight_t, int, boost::no_property>, boost::no_property, boost::listS> >::traversal_category>::value, boost::graph::detail::no_parameter>::type)
  0.00     64.91     0.00       68     0.00     0.00  boost::detail::sp_counted_impl_pd<unsigned char*, boost::checked_array_deleter<unsigned char> >::dispose()
  0.00     64.91     0.00       68     0.00     0.00  boost::detail::sp_counted_impl_pd<unsigned char*, boost::checked_array_deleter<unsigned char> >::~sp_counted_impl_pd()
  0.00     64.91     0.00       68     0.00     0.00  boost::detail::adj_list_gen<boost::adjacency_list<boost::vecS, boost::vecS, boost::directedS, boost::property<boost::vertex_name_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::no_property>, boost::property<boost::edge_weight_t, int, boost::no_property>, boost::no_property, boost::listS>, boost::vecS, boost::vecS, boost::directedS, boost::property<boost::vertex_name_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::no_property>, boost::property<boost::edge_weight_t, int, boost::no_property>, boost::no_property, boost::listS>::config::stored_vertex* std::__uninitialized_default_n_1<false>::__uninit_default_n<boost::detail::adj_list_gen<boost::adjacency_list<boost::vecS, boost::vecS, boost::directedS, boost::property<boost::vertex_name_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::no_property>, boost::property<boost::edge_weight_t, int, boost::no_property>, boost::no_property, boost::listS>, boost::vecS, boost::vecS, boost::directedS, boost::property<boost::vertex_name_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::no_property>, boost::property<boost::edge_weight_t, int, boost::no_property>, boost::no_property, boost::listS>::config::stored_vertex*, unsigned long>(boost::detail::adj_list_gen<boost::adjacency_list<boost::vecS, boost::vecS, boost::directedS, boost::property<boost::vertex_name_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::no_property>, boost::property<boost::edge_weight_t, int, boost::no_property>, boost::no_property, boost::listS>, boost::vecS, boost::vecS, boost::directedS, boost::property<boost::vertex_name_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::no_property>, boost::property<boost::edge_weight_t, int, boost::no_property>, boost::no_property, boost::listS>::config::stored_vertex*, unsigned long)
  0.00     64.91     0.00       68     0.00     0.00  std::vector<boost::detail::adj_list_gen<boost::adjacency_list<boost::vecS, boost::vecS, boost::directedS, boost::property<boost::vertex_name_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::no_property>, boost::property<boost::edge_weight_t, int, boost::no_property>, boost::no_property, boost::listS>, boost::vecS, boost::vecS, boost::directedS, boost::property<boost::vertex_name_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::no_property>, boost::property<boost::edge_weight_t, int, boost::no_property>, boost::no_property, boost::listS>::config::stored_vertex, std::allocator<boost::detail::adj_list_gen<boost::adjacency_list<boost::vecS, boost::vecS, boost::directedS, boost::property<boost::vertex_name_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::no_property>, boost::property<boost::edge_weight_t, int, boost::no_property>, boost::no_property, boost::listS>, boost::vecS, boost::vecS, boost::directedS, boost::property<boost::vertex_name_t, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::no_property>, boost::property<boost::edge_weight_t, int, boost::no_property>, boost::no_property, boost::listS>::config::stored_vertex> >::_M_default_append(unsigned long)
  0.00     64.91     0.00       68     0.00     0.00  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, unsigned long>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, unsigned long> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, unsigned long> > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, unsigned long> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00     64.91     0.00       68     0.00     0.00  std::_Rb_tree<int, std::pair<int const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<int const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<int>, std::allocator<std::pair<int const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<int const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, int const&)
  0.00     64.91     0.00       68     0.00     0.00  std::_Rb_tree<int, std::pair<int const, unsigned long>, std::_Select1st<std::pair<int const, unsigned long> >, std::less<int>, std::allocator<std::pair<int const, unsigned long> > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<int const, unsigned long> >, int const&)
  0.00     64.91     0.00       64     0.00     0.00  Conn* create_link<NeuraRouter*, NeuraRouter*>(GlobalCounters*, NeuraRouter*, int, NeuraRouter*, int)
  0.00     64.91     0.00       64     0.00     0.00  Conn* create_link<NeuraMem*, NeuraRouter*>(GlobalCounters*, NeuraMem*, int, NeuraRouter*, int)
  0.00     64.91     0.00       64     0.00     0.00  Conn* create_link<NeuraCore*, NeuraRouter*>(GlobalCounters*, NeuraCore*, int, NeuraRouter*, int)
  0.00     64.91     0.00       64     0.00     0.00  bsoncxx::v_noabi::document::value bsoncxx::v_noabi::builder::basic::make_document<std::tuple<char const (&) [5], char const (&) [17]>, std::tuple<char const (&) [7], long&&>, std::tuple<char const (&) [7], long&&>, std::tuple<char const (&) [12], long&&>, std::tuple<char const (&) [12], long&&> >(std::tuple<char const (&) [5], char const (&) [17]>&&, std::tuple<char const (&) [7], long&&>&&, std::tuple<char const (&) [7], long&&>&&, std::tuple<char const (&) [12], long&&>&&, std::tuple<char const (&) [12], long&&>&&)
  0.00     64.91     0.00       64     0.00     0.00  NeuraMem::get_in_port_ref(int)
  0.00     64.91     0.00       64     0.00     0.00  NeuraMem::get_vertex_name[abi:cxx11]()
  0.00     64.91     0.00       64     0.00     0.00  NeuraMem::get_out_port_ref(int)
  0.00     64.91     0.00       64     0.00     0.00  NeuraMem::get_uid()
  0.00     64.91     0.00       64     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > __gnu_cxx::__to_xstring<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [clone .constprop.120]
